filename,tempo1,zero_crossing_rate_mean,zero_crossing_rate_var,rms_mean,rms_var,y_harm_mean,y_harm_var,y_perc_mean,y_perc_var,spectral_centroid_mean,spectral_centroid_var,rolloff_mean,rolloff_var,chroma_stft_mean,chroma_stft_var,spectral_bandwidth_mean,spectral_bandwidth_var,label,mfcc_mean_1,mfcc_mean_2,mfcc_var_1,mfcc_var_2
681-DJ-NCT 127.mp3,107.666015625,0.11990647768754494,0.10552891429611119,0.23678109,0.015028054,-7.941361e-06,0.026603948,4.1818148e-05,0.02543743,2737.0541868408864,988522.7747211263,6066.568738187272,3216511.303093517,0.40178394,0.092525475,2750.2587090678776,202639.17610407044,681-DJ-NCT 127.mp3,0.49042228,0.4933831,0.024800956,0.025439588
682-Dreams Come True-aespa.mp3,99.38401442307692,0.11466375313239881,0.10151597684999115,0.30954015,0.008782813,-2.4165633e-05,0.05645831,-0.00022287198,0.023399748,2422.231330658775,461422.56800969515,4990.975214651918,1641170.9947803125,0.37085873,0.09127671,2408.9247442229994,104819.75101723334,682-Dreams Come True-aespa.mp3,0.46670297,0.4814092,0.025072625,0.026425844
683-Psycho-Red Velvet (레드벨벳).mp3,135.99917763157896,0.08573002464632239,0.07838038752046338,0.32413548,0.013704139,1.410387e-05,0.07700149,6.392303e-05,0.018367598,2289.4337827859367,1305254.2564904161,4993.25431720164,5942187.786438582,0.41394877,0.0865246,2390.703285204221,688456.0480579684,683-Psycho-Red Velvet (레드벨벳).mp3,0.49548385,0.52346295,0.026982093,0.03133251
684-광화문에서 (At Gwanghwamun)-규현 (KYUHYUN).mp3,135.99917763157896,0.07729356638136402,0.0713192709774137,0.106794745,0.0040037264,-6.1551923e-06,0.0106300935,-5.434321e-05,0.0017471532,1908.8382726598934,778601.5761107736,4181.417011153763,4223236.243400381,0.28482485,0.0892324,2245.4016029659438,403416.76459097373,684-광화문에서 (At Gwanghwamun)-규현 (KYUHYUN).mp3,0.49995956,0.49852398,0.029574675,0.02815953
685-열이올라요 (Heart Burn)-선미.mp3,123.046875,0.07662438326698896,0.07075308715594254,0.27857482,0.010842945,5.770795e-05,0.053579323,-2.1720582e-05,0.01504774,2141.310796551517,634420.816487604,4799.828128022334,3409273.677616062,0.38352352,0.096220925,2485.1637850613006,246577.0262212398,685-열이올라요 (Heart Burn)-선미.mp3,0.50376105,0.50249714,0.032203685,0.02734175
686-루팡 (Lupin)-카라(Kara).mp3,135.99917763157896,0.11330573079343981,0.10046754216280437,0.17079498,0.0029970875,-0.00015902118,0.018029764,-0.0003861964,0.005782492,2610.4186502488174,605841.4874247594,5550.297425146519,2434650.9560106196,0.46358994,0.08332656,2550.411522998091,268987.2375220613,686-루팡 (Lupin)-카라(Kara).mp3,0.570033,0.51048565,0.028683813,0.028891591
687-Ready For Love-BLACKPINK.mp3,107.666015625,0.12200418686594487,0.10711916525312438,0.21493366,0.013195481,-2.8805862e-06,0.03529174,3.0400692e-05,0.011293791,2734.7464188611666,1185754.4555680966,5747.148391242393,4723498.360674587,0.35713786,0.09806941,2537.910941015125,596097.0906379684,687-Ready For Love-BLACKPINK.mp3,0.49226993,0.48012158,0.028392043,0.029834727
688-Dolphin-오마이걸(OH MY GIRL).mp3,112.34714673913044,0.10838749461695076,0.09663964562761124,0.10507909,0.003131502,-1.6437609e-05,0.0054417793,-6.665597e-05,0.0055386326,2693.953040336675,677163.1242976686,5867.273706478753,2601025.090008105,0.40846613,0.100138985,2683.6758575816116,160999.06642735776,688-Dolphin-오마이걸(OH MY GIRL).mp3,0.5048981,0.49966985,0.023497188,0.02927705
689-Queendom-Red Velvet (레드벨벳).mp3,117.45383522727273,0.12582807959568856,0.10999537398094968,0.2972731,0.015536611,-7.872896e-06,0.05455724,-0.00028206306,0.020534597,2675.8131006913145,697155.8424925394,5719.490638055849,2849356.7862794613,0.3678105,0.08477635,2631.0398826386368,191087.34161916116,689-Queendom-Red Velvet (레드벨벳).mp3,0.5525676,0.5173264,0.025375294,0.02592684
690-BEAUTIFUL MONSTER-STAYC(스테이씨).mp3,83.35433467741936,0.12225385470147862,0.1073078497121082,0.17830636,0.014584236,-2.7335143e-06,0.026068123,-4.234015e-05,0.009937416,2642.3981850344635,1295661.456453884,5634.225569949171,5257436.8973394595,0.3107207,0.09552035,2491.0957699360783,710260.927786373,690-BEAUTIFUL MONSTER-STAYC(스테이씨).mp3,0.49080488,0.5204887,0.03087771,0.029377494
691-How You Like That-BLACKPINK.mp3,129.19921875,0.10316966209883216,0.09252568292124495,0.12497342,0.004416153,-6.5426484e-06,0.013001767,5.0476505e-05,0.0036619653,2442.0127594343944,703239.7232681744,5093.972630660997,2541740.2345094355,0.46100837,0.08787901,2448.9805587081537,199902.86408117707,691-How You Like That-BLACKPINK.mp3,0.5410374,0.5097363,0.028876456,0.026884817
692-I LOVE U-WINNER.mp3,103.359375,0.12797994170845478,0.1116010762287552,0.32480615,0.015320456,1.9954885e-05,0.057642043,-0.0001997128,0.03115251,2775.0231603285747,796337.9979413276,5854.7418579866435,2208199.9263209235,0.3705111,0.091923125,2614.9342317802702,138021.27689105118,692-I LOVE U-WINNER.mp3,0.49083805,0.5137032,0.02783462,0.026079383
693-불장난-BLACKPINK.mp3,95.703125,0.12281634217753719,0.10773248827166743,0.24737035,0.009535893,0.0007125971,0.036960647,0.0015918312,0.015992157,2926.3339281590984,921743.0185893967,6280.572869987334,3749585.2012493666,0.36957645,0.09347247,2744.108738877397,360705.86056336074,693-불장난-BLACKPINK.mp3,0.5049438,0.511928,0.027419701,0.02828267
694-첫 눈-EXO.mp3,83.35433467741936,0.11193791713665169,0.09940781984375982,0.12760666,0.002863374,-1.0171116e-05,0.009714897,-4.404665e-05,0.004822489,2677.10641232063,826388.8514365273,5998.279751363465,3038860.8675745353,0.4039498,0.090027936,2769.9384553691357,178353.0741519249,694-첫 눈-EXO.mp3,0.528071,0.5191258,0.029385163,0.027341254
695-Black Mamba-aespa.mp3,89.10290948275862,0.1199252339548548,0.10554317221572812,0.11217179,0.0010061197,-4.6550426e-06,0.007942497,-0.00010884655,0.0023635544,2406.755861911535,632472.0256250844,4992.459432754254,2858451.450213816,0.40092802,0.08479485,2376.951510210771,296085.2427531913,695-Black Mamba-aespa.mp3,0.52819955,0.49677163,0.028531568,0.031291142
696-옥탑방 (Rooftop)-엔플라잉(N.Flying).mp3,95.703125,0.11526424955586051,0.10197840233018489,0.27928194,0.0064044385,8.6220156e-05,0.046001308,0.0002872339,0.0159263,2422.1095724977204,452680.3465405564,5044.637589851491,2051773.3221899588,0.32890287,0.08531003,2426.6728318291816,162262.3102049992,696-옥탑방 (Rooftop)-엔플라잉(N.Flying).mp3,0.51006144,0.484261,0.0268661,0.030785754
697-그리워하다-비투비.mp3,83.35433467741936,0.0747206337999349,0.06913746068447094,0.14269236,0.004485247,-6.2459303e-06,0.013624176,-6.113268e-05,0.004826415,1898.5990040357644,706772.7872483528,4084.311462246977,3484011.5984969214,0.32023403,0.09372151,2261.1579992562783,309265.08471431956,697-그리워하다-비투비.mp3,0.4981001,0.51435924,0.027332494,0.027113799
698-Beatbox-NCT DREAM.mp3,184.5703125,0.14469394432172797,0.1237576067983487,0.23683113,0.021721626,-3.4651266e-06,0.044022266,0.00028863252,0.01794702,2835.9554680059946,1165934.3262628294,5989.151605131662,3020418.550734691,0.4731996,0.099330045,2647.9188152737647,138371.3992441218,698-Beatbox-NCT DREAM.mp3,0.525199,0.54484785,0.028454086,0.027424864
699-MANIAC-Stray Kids (스트레이 키즈).mp3,89.10290948275862,0.11579946700640681,0.10238995044743886,0.27048805,0.017954644,-3.5588026e-05,0.047002852,0.0001067571,0.023739813,2528.0662520393325,803435.7413903465,5156.89957097708,3097857.9243390663,0.39451668,0.091686726,2383.374356750732,300129.996960798,699-MANIAC-Stray Kids (스트레이 키즈).mp3,0.51078194,0.47639477,0.027003933,0.02935593
700-I Don’t Think That I Like Her-Charlie Puth(찰리 푸스).mp3,92.28515625,0.09146762836430554,0.08310130132571489,0.11829591,0.0033192805,-2.7612761e-05,0.008723735,3.7240115e-05,0.005117364,2203.390060994918,905215.1936031067,4936.624747739398,4389698.413613627,0.30899024,0.0951721,2489.020159384295,362329.5490221339,700-I Don’t Think That I Like Her-Charlie Puth(찰리 푸스).mp3,0.5029337,0.5220114,0.028052727,0.031959273
701-Unholy-Sam Smith(샘 스미스).mp3,129.19921875,0.08372339239942049,0.07671378596455318,0.2529797,0.01696421,4.700764e-05,0.056708276,5.8360056e-05,0.012348788,2113.4010673354187,833204.6218147133,4450.568303936954,3124511.311650111,0.45672777,0.09560906,2241.8840400536774,276242.4170171016,701-Unholy-Sam Smith(샘 스미스).mp3,0.52482235,0.51649827,0.032649375,0.031479426
702-Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (feat. FIFA Sound)-정국.mp3,117.45383522727273,0.07163517157182028,0.06650357376569618,0.25063124,0.0058621583,5.2205946e-06,0.041183684,2.060988e-05,0.010792433,1908.339963047228,270812.9643002993,4138.214546222359,1663213.9130537992,0.42279977,0.08117846,2268.99024129491,124932.4012347793,702-Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (feat. FIFA Sound)-정국.mp3,0.5228335,0.4928294,0.024711417,0.026403291
703-Left and Right (Feat. Jung Kook of BTS)-Charlie Puth(찰리 푸스).mp3,99.38401442307692,0.06980895397979628,0.06493566392404289,0.22656612,0.01560391,1.8914101e-06,0.032207295,4.034604e-05,0.018810999,1801.5680723473722,920273.7544089621,4011.917106171995,5060205.460549976,0.29006547,0.09196336,2216.0280580824215,657372.075110942,703-Left and Right (Feat. Jung Kook of BTS)-Charlie Puth(찰리 푸스).mp3,0.52884126,0.52351314,0.0252495,0.025496118
704-That's Hilarious-Charlie Puth(찰리 푸스).mp3,107.666015625,0.07196441375516899,0.06678553690804384,0.23619907,0.021106167,-5.4545704e-05,0.044462793,-0.00033619546,0.016368624,1770.2129108675426,1021723.7896298234,3692.649963110367,5214033.897937858,0.27782705,0.09244443,2140.4559756179715,516096.09649280255,704-That's Hilarious-Charlie Puth(찰리 푸스).mp3,0.49484286,0.4917149,0.03432128,0.03099802
705-Dangerously-Charlie Puth(찰리 푸스).mp3,75.99954044117646,0.08241435738094652,0.07562223107843218,0.23421751,0.008132911,4.530263e-07,0.038036216,0.00015529564,0.011016435,2116.4990105773018,686784.7447468727,4628.297319909563,2894258.9274317916,0.32221094,0.093418084,2355.814352158719,311038.30666474317,705-Dangerously-Charlie Puth(찰리 푸스).mp3,0.49913552,0.5277537,0.027650064,0.03029303
706-Made You Look-Meghan Trainor(메간 트레이너).mp3,143.5546875,0.08672939459470975,0.0792074067079449,0.25862244,0.0145792905,1.1708608e-05,0.04823535,-0.000100421545,0.015709937,2158.500745152391,852476.6584233643,4501.435918890883,3360464.333322614,0.37764698,0.09147642,2351.791970335162,302458.6391468969,706-Made You Look-Meghan Trainor(메간 트레이너).mp3,0.48817995,0.50653034,0.030847821,0.02924361
707-STAY-The Kid LAROI.mp3,172.265625,0.09432637355368453,0.08542890880589536,0.2567339,0.017747264,2.1000946e-05,0.04672408,-5.0599563e-05,0.016687885,2296.6282333071745,1021443.3687513678,5017.814714128191,4828776.793396045,0.33305633,0.09432614,2376.229756270062,563926.1089568919,707-STAY-The Kid LAROI.mp3,0.5486273,0.5247194,0.025553104,0.028616983
708-When I Get Old-Christopher(크리스토퍼).mp3,129.19921875,0.09756368035568702,0.08804500863114037,0.2681272,0.009910941,4.3437267e-06,0.048738774,0.0001458894,0.014987563,2367.6114140079067,855368.9522069382,5178.408066349823,3613196.4066677657,0.29956174,0.094246276,2589.6008279270523,202092.62304847405,708-When I Get Old-Christopher(크리스토퍼).mp3,0.56085914,0.52185094,0.027647877,0.028176611
709-Off My Face-Justin Bieber(저스틴 비버).mp3,123.046875,0.05494283623877153,0.05192412098481112,0.21514915,0.0089602815,-1.0221673e-06,0.047551412,-1.27444e-05,0.0027376197,1602.0807802130828,678148.1478652116,3471.3930876358695,5273364.549705121,0.22349606,0.08883195,2148.667662367977,609222.0481463828,709-Off My Face-Justin Bieber(저스틴 비버).mp3,0.49423784,0.49377042,0.03378676,0.035682715
710-Anti-Hero-Taylor Swift(테일러 스위프트).mp3,95.703125,0.072407118423498,0.0671643276251034,0.23015945,0.011112765,3.4296158e-06,0.041985773,-2.7687476e-05,0.008770058,1894.9725948164416,735481.7478790354,3978.058443385244,3209127.062067791,0.39071587,0.09521186,2168.5328954621255,464933.98473185283,710-Anti-Hero-Taylor Swift(테일러 스위프트).mp3,0.47183618,0.49567232,0.029368017,0.029068142
711-My Universe-Coldplay(콜드플레이).mp3,103.359375,0.09357351075946133,0.08481750884361029,0.23464078,0.012773924,9.71731e-06,0.037340242,-0.00016255722,0.012747844,2260.8226695236262,763370.3671193726,5015.192484151142,3546404.401019233,0.3943902,0.090089135,2447.481921835629,390638.9497935976,711-My Universe-Coldplay(콜드플레이).mp3,0.48822308,0.5017454,0.029203173,0.027392352
712-Snowman-Sia(시아).mp3,69.83741554054055,0.07369733040542659,0.06826603389653992,0.20218289,0.012108164,-6.002518e-06,0.037861448,-0.00012940142,0.005226611,1932.8965370135297,783849.2517175105,4064.638897053246,3573639.666542389,0.34968352,0.09019835,2297.337066310917,391058.5641505614,712-Snowman-Sia(시아).mp3,0.52289826,0.5202363,0.029689956,0.029920176
713-The Drum-Alan Walker(알렌 워커).mp3,129.19921875,0.07029922161588674,0.06535724105608726,0.2868293,0.017758634,5.1607836e-05,0.058693916,-5.304532e-05,0.018015884,2091.191694632164,681378.8581492807,4768.097511064278,3310136.3005591086,0.3620507,0.090131834,2424.764059361096,346144.0697917735,713-The Drum-Alan Walker(알렌 워커).mp3,0.48712805,0.5273563,0.02777821,0.030867299
714-GHOST TOWN-Benson Boone.mp3,117.45383522727273,0.06041556185372101,0.05676552173962025,0.09018455,0.002915996,1.3154153e-05,0.009232734,6.0055685e-05,0.0005352756,1792.0937950986117,871577.3750213116,4008.873493246711,5132833.358499606,0.34973806,0.09084066,2259.1551285682485,493652.6750796583,714-GHOST TOWN-Benson Boone.mp3,0.5495295,0.5279617,0.032583248,0.034766212
715-NIGHT DANCER-imase.mp3,117.45383522727273,0.09477205433151283,0.08579031204929743,0.20414232,0.014655309,-1.01811975e-05,0.02175898,-9.371356e-05,0.020762213,2225.667248134253,981849.8478895219,4769.44291179264,4012676.9406443746,0.41319126,0.10254018,2414.3646861118223,264827.34727749106,715-NIGHT DANCER-imase.mp3,0.56110513,0.52528125,0.027342718,0.025799315
716-I'm Not The Only One-Sam Smith(샘 스미스).mp3,83.35433467741936,0.061990636773665946,0.05814779772606124,0.24840084,0.011226702,-3.7518205e-06,0.03819265,-3.371415e-05,0.015362725,1518.6633470381921,553301.0914181138,3170.31398502301,3397205.467086088,0.3630817,0.09160378,1985.020397290561,334219.0313393836,716-I'm Not The Only One-Sam Smith(샘 스미스).mp3,0.5243631,0.5044573,0.02884418,0.029787045
717-KICK BACK-Kenshi Yonezu(켄시 요네즈).mp3,103.359375,0.09304626317881104,0.08438865608727047,0.29211536,0.0053400756,3.893224e-06,0.047100414,0.00033841326,0.015944084,2338.7005056207386,280869.7691541782,5286.8562577143175,1652106.7045675558,0.4741797,0.077524066,2524.705094328998,170182.9369582153,717-KICK BACK-Kenshi Yonezu(켄시 요네즈).mp3,0.58979475,0.5015774,0.022244541,0.02765332
718-Flowers-Miley Cyrus(마일리 사이러스).mp3,117.45383522727273,0.07636811750208082,0.07053602813126918,0.1393431,0.003639762,6.959262e-07,0.010087436,0.00020339314,0.006692206,1968.258161213744,550133.6899627418,4263.947071873371,2721165.4256730494,0.38070536,0.09442905,2282.0175128933993,259333.47150375193,718-Flowers-Miley Cyrus(마일리 사이러스).mp3,0.49703208,0.49952695,0.027409403,0.02768711
719-Fall In Love Alone-Stacey Ryan.mp3,86.1328125,0.06927529630397965,0.06447622962597548,0.23908988,0.021129975,3.7197e-05,0.034256432,-6.274253e-05,0.022006463,1768.809811254584,699173.2445617068,3850.7717349382915,3459871.2323172516,0.3561686,0.095313706,2138.165519120934,489907.28740683466,719-Fall In Love Alone-Stacey Ryan.mp3,0.5110505,0.5094747,0.027222894,0.0318765
720-I'm So Happy (feat. BENEE)-Jeremy Zucker.mp3,135.99917763157896,0.08224739882004072,0.0754827642073779,0.12406688,0.0052651064,2.029276e-05,0.010374664,-6.1873097e-06,0.0061659804,1933.402539010145,1018569.8913615253,4046.8995658029044,4225416.65850562,0.34270352,0.10291198,2247.2572134872185,279398.5512908502,720-I'm So Happy (feat. BENEE)-Jeremy Zucker.mp3,0.50377595,0.5434588,0.027218329,0.02822442
721-how deep-Tai Verdes.mp3,95.703125,0.08446403601825106,0.07732986263775866,0.25559196,0.030031692,-9.076407e-06,0.04886592,-0.0008261714,0.02061137,1964.538279019187,1234248.137844503,4118.211395816026,5344557.756406899,0.44578263,0.10167127,2265.4348403344525,364285.6660503273,721-how deep-Tai Verdes.mp3,0.54994667,0.5393517,0.0255115,0.031003967
722-Caffeine-Max Drazen.mp3,92.28515625,0.10149052822212208,0.0911902009033167,0.17654978,0.006137365,-2.0737488e-07,0.01872266,-4.72934e-05,0.009391922,2337.6097360704516,1090225.4981628142,4977.247291636244,5083362.159747344,0.3210992,0.09507039,2545.7061643307115,345688.76894942287,722-Caffeine-Max Drazen.mp3,0.51909417,0.5373448,0.028486848,0.028060246
723-Loving You Girl (feat. Hkeem)-Peder Elias.mp3,184.5703125,0.06840438010477566,0.06372522088725713,0.11436865,0.0035653638,-1.6877133e-06,0.012231609,-5.3554075e-05,0.0018046022,2168.3588696670645,1302838.395714676,5175.514027515199,6188104.523197958,0.3187166,0.09744815,2575.5446501903916,552609.7732353527,723-Loving You Girl (feat. Hkeem)-Peder Elias.mp3,0.5341154,0.55479497,0.028393788,0.026696619
724-Light Switch-Charlie Puth(찰리 푸스).mp3,92.28515625,0.07358268112863404,0.06816827016655579,0.30163607,0.023845091,-0.00014154756,0.046212394,-0.00038346832,0.034759823,1889.605029001999,772403.4982377614,4018.571889770919,3579957.6675208877,0.41251388,0.09761918,2213.011728889589,311141.7771731006,724-Light Switch-Charlie Puth(찰리 푸스).mp3,0.52656835,0.48977566,0.0292572,0.031784255
"725-10,000 Hours-Dan & Shay(댄 & 셰이).mp3",89.10290948275862,0.08947522639013555,0.08146941025256957,0.24030459,0.012985756,-1.4588397e-06,0.042794924,-0.00020481796,0.013003623,2282.7108874836763,665859.2006058613,5123.687744945944,3149665.1794601814,0.3433273,0.09076904,2526.072674225625,268026.0768757681,"725-10,000 Hours-Dan & Shay(댄 & 셰이).mp3",0.5452782,0.50783646,0.029988082,0.028576022
726-I'm Not Here To Make Friends-Sam Smith(샘 스미스).mp3,117.45383522727273,0.10941227141842373,0.09744122628148487,0.23491874,0.008456226,-9.465712e-06,0.027008705,-0.00040589526,0.016746132,2493.193475953818,512669.6874006072,5479.3565883757965,1962240.4851153772,0.37016484,0.08925983,2556.703696658269,149583.0279615455,726-I'm Not Here To Make Friends-Sam Smith(샘 스미스).mp3,0.48284745,0.47025302,0.026399504,0.035820674
727-Lemon-Kenshi Yonezu(켄시 요네즈).mp3,86.1328125,0.08939588971068242,0.08140426461351788,0.24010234,0.008243643,-2.3607541e-05,0.037784953,-0.00020330954,0.011076086,1972.6266609866573,476922.3547300858,4127.765760400147,3112110.03329483,0.32028377,0.08943244,2236.714289916577,270683.3596985273,727-Lemon-Kenshi Yonezu(켄시 요네즈).mp3,0.50563943,0.5504446,0.027280131,0.026928982
728-Bad Habits-Ed Sheeran(에드 시런).mp3,123.046875,0.08344425049931914,0.07648130755792588,0.25807345,0.015022203,-1.1679366e-05,0.051092215,-4.0014784e-05,0.01558049,2251.28233922615,910588.846356812,5007.422832084981,3639726.9506815067,0.36126748,0.09891773,2485.8849451231463,271303.46287985885,728-Bad Habits-Ed Sheeran(에드 시런).mp3,0.4784608,0.5122986,0.032426078,0.026958063
729-The Problem Song-Valley.mp3,89.10290948275862,0.08884195962060114,0.08094906583137261,0.28661865,0.016051592,2.6545174e-05,0.06143586,0.0001881019,0.01943848,2547.889767663611,842848.2746361817,5665.9993381220875,3318034.6927556926,0.4165274,0.090761885,2608.8205010922557,291060.68740896205,729-The Problem Song-Valley.mp3,0.55226505,0.60963714,0.026701566,0.026634637
730-Ai Wo Tsutaetaidatoka-Aimyon.mp3,99.38401442307692,0.08752285507693583,0.07986260491611756,0.2796514,0.008276251,4.519072e-06,0.04104238,0.00017815238,0.02126014,2047.5334063213274,565340.3733967892,4374.957451695753,3006651.2594646895,0.37706092,0.09213353,2299.3590511733746,305141.18190006434,730-Ai Wo Tsutaetaidatoka-Aimyon.mp3,0.50938886,0.50043035,0.028406039,0.027089542
731-As It Was-Harry Styles(해리 스타일스).mp3,172.265625,0.07071488820971222,0.06571429279520015,0.32676834,0.012055772,-1.03141665e-05,0.066588506,-0.001275053,0.024932474,1784.9666651055593,564113.266589621,3774.2629739586987,3315654.0603808984,0.32778728,0.086283505,2183.648890497694,354185.62487116165,731-As It Was-Harry Styles(해리 스타일스).mp3,0.52424216,0.50360614,0.028419353,0.029498978
732-Out of Time-The Weeknd(위켄드).mp3,92.28515625,0.09506689579167496,0.08602918111620993,0.13593945,0.0022351204,7.990683e-06,0.011856444,2.3845625e-05,0.003690039,2302.2854312338113,756734.61745401,4983.747345138908,3669887.5429920712,0.36699864,0.08846168,2426.360965979853,349753.9290855654,732-Out of Time-The Weeknd(위켄드).mp3,0.5126431,0.49698517,0.0274286,0.02887543
733-123-Claire Rosinkranz.mp3,92.28515625,0.08465082834246355,0.07748506560339834,0.25970837,0.018972386,-4.1277668e-05,0.049718533,-0.00047766764,0.018161496,2096.608794819998,909749.3451576686,4368.2239169664845,3526922.813544782,0.36793616,0.101793006,2166.2792679202616,409334.6488133317,733-123-Claire Rosinkranz.mp3,0.5258116,0.5159948,0.03546893,0.03396852
"734-Peaches (feat. Daniel Caesar, Giveon)-Justin Bieber(저스틴 비버).mp3",89.10290948275862,0.07500180563246213,0.06937653478433246,0.24492568,0.012300268,-3.5319906e-06,0.038550146,1.8131828e-05,0.016887609,1899.9479035284176,727489.7852988085,4215.851812369452,4677271.1216851175,0.37533078,0.090041384,2218.064737450707,512005.10914948257,"734-Peaches (feat. Daniel Caesar, Giveon)-Justin Bieber(저스틴 비버).mp3",0.51210785,0.5231708,0.026260631,0.024509687
735-Lighthouse-Peder Elias.mp3,99.38401442307692,0.08065151986720615,0.07414685221031575,0.22739606,0.011706584,-3.6258342e-07,0.03760299,-2.4818444e-05,0.012448785,2311.1666717464054,994972.1889488233,5335.585686782677,4435844.520159996,0.3590654,0.09800469,2648.27221007924,270943.453638837,735-Lighthouse-Peder Elias.mp3,0.53957,0.53034896,0.027606428,0.027517907
736-Tiny Riot-Sam Ryder.mp3,89.10290948275862,0.08563432548937196,0.07830108778735233,0.2404373,0.011765386,3.9578945e-06,0.036982905,-9.8982804e-05,0.017125674,1906.3208780572027,601185.041900971,3749.964003538945,2718277.4314375245,0.37397572,0.087380216,1977.919379340845,371179.4640701993,736-Tiny Riot-Sam Ryder.mp3,0.5217289,0.5578108,0.022786928,0.034747206
737-Shape Of You-Ed Sheeran(에드 시런).mp3,129.19921875,0.08337973042997472,0.07642755098339954,0.2872806,0.014543927,-4.1624417e-06,0.049133006,-4.7347155e-05,0.022228988,2076.698735164543,837031.8578006706,4437.870876736111,3824728.2005256605,0.3243683,0.09165884,2303.206983738912,343879.4061773047,737-Shape Of You-Ed Sheeran(에드 시런).mp3,0.519671,0.50615966,0.029133074,0.030577427
738-Stronger (What Doesn't Kill You)-Kelly Clarkson(켈리 클락슨).mp3,117.45383522727273,0.13122460039874517,0.11400470464893481,0.22603111,0.0046686563,-4.1326252e-06,0.023617174,-2.5809733e-05,0.013604334,2785.068103798054,833042.3678295356,6026.599855437992,3977631.908509652,0.36467513,0.08774031,2668.7316962394525,339511.43318947306,738-Stronger (What Doesn't Kill You)-Kelly Clarkson(켈리 클락슨).mp3,0.54100394,0.4781135,0.026210714,0.0301464
739-Every Second-Mina Okabe.mp3,129.19921875,0.05892128916038383,0.05544957084406228,0.2361653,0.011096225,-4.4228777e-06,0.037184533,9.574933e-05,0.014491322,1710.071420935061,646540.4359183622,3583.838105438863,3519694.826423893,0.339102,0.092353344,2187.3088967711083,294931.62210802495,739-Every Second-Mina Okabe.mp3,0.50441384,0.51283354,0.030541275,0.02976994
740-Santa Tell Me-Ariana Grande(아리아나 그란데).mp3,95.703125,0.11831717008254052,0.1043182173461997,0.07957548,0.0015859132,-1.8876644e-07,0.0041990583,-1.3630994e-05,0.0018032016,2623.9043760679406,761980.5723740516,5568.665119259534,2717225.8704405315,0.36685145,0.09503785,2600.2249987346936,190843.86773343672,740-Santa Tell Me-Ariana Grande(아리아나 그란데).mp3,0.49446887,0.47294945,0.028368518,0.028256834
741-Love Yourself-Justin Bieber(저스틴 비버).mp3,99.38401442307692,0.09092144311820163,0.08265473429950526,0.15763015,0.008196947,-6.916347e-07,0.022938805,-1.1574005e-05,0.0044132858,1892.9865552906792,1223642.033765658,3749.5963456827635,5489636.581654746,0.2973256,0.095299006,2116.591956206325,459995.34095835,741-Love Yourself-Justin Bieber(저스틴 비버).mp3,0.5054138,0.52048814,0.031365257,0.029556688
742-Before You-Benson Boone.mp3,103.359375,0.08545586533180038,0.07815316041219354,0.18148813,0.0049974457,1.046975e-05,0.025350267,0.00012197585,0.0045969705,1967.8296880571193,721080.9174136643,4212.140883437964,3463320.0894496506,0.30481154,0.08959343,2240.0332377450063,255640.37326892733,742-Before You-Benson Boone.mp3,0.5096147,0.49953508,0.028212247,0.030796941
743-Shivers-Ed Sheeran(에드 시런).mp3,143.5546875,0.1535702982619808,0.12998646175370715,0.28391346,0.014601573,-2.0251671e-05,0.047116287,0.00021460281,0.025708795,3088.6048469397783,1189129.2999642626,6535.550477074795,3439159.2987216115,0.36744228,0.09010203,2787.9103288508704,245250.52962047965,743-Shivers-Ed Sheeran(에드 시런).mp3,0.5271687,0.5141388,0.027584234,0.027199954
744-Attention-Charlie Puth(찰리 푸스).mp3,99.38401442307692,0.08818828020384946,0.08041110743853681,0.22607954,0.01706099,4.5559966e-07,0.033810984,0.00021322674,0.018094946,2211.4100113943914,1017765.1684705168,4913.647441864014,3968645.1749806283,0.35153383,0.09858429,2552.147932692094,214125.3219387739,744-Attention-Charlie Puth(찰리 푸스).mp3,0.50687945,0.5149988,0.02562718,0.027546702
745-abcdefu-GAYLE.mp3,123.046875,0.11100415771235031,0.09868223468292196,0.21678953,0.0099689625,5.3479306e-07,0.030559521,-8.3227205e-06,0.0122028,2424.235139347282,861498.618722228,5023.088904229526,2804251.4948330866,0.3436596,0.09466082,2421.272213587795,218876.0892359979,745-abcdefu-GAYLE.mp3,0.5453079,0.5509109,0.029262874,0.026776636
746-One Call Away-Charlie Puth(찰리 푸스).mp3,92.28515625,0.07180317251964594,0.06664747693576005,0.18416977,0.013123868,4.0385472e-05,0.025936145,-1.875702e-05,0.009980832,1729.0823142293088,732596.7086414568,3651.0036376953126,3339765.068215798,0.29491425,0.090036504,1998.083704266636,509878.3409159479,746-One Call Away-Charlie Puth(찰리 푸스).mp3,0.5034443,0.49774024,0.026788637,0.027562248
747-Memories-Maroon 5(마룬 파이브).mp3,92.28515625,0.06441523059598861,0.06026590866325423,0.1874744,0.0077058403,3.238942e-05,0.034091283,0.0001252308,0.0029984657,1730.3114990164631,603913.1437591308,3777.237799494988,3757207.4717774354,0.2432464,0.08735378,2134.6362713170843,363543.0210249265,747-Memories-Maroon 5(마룬 파이브).mp3,0.5006798,0.51078314,0.029714525,0.029798854
